test_year,horizon,arm,method,n,f2,precision,recall,f1,accuracy,macro_f1,p4plus_recall,pred_p3_share,r2_q3
2025,12,C,canonical_0.2,1100,0.8076083567196757,0.4928639391056137,0.961038961038961,0.6515723270440251,0.43,0.17094743006092755,0.0,0.9545454545454546,-0.223089802821671
2025,12,C,val_global_th_f2,1100,0.8292307692307692,0.4926873857404022,1.0,0.6601347213717085,0.4254545454545455,0.15405459847293096,0.0,0.990909090909091,-0.223089802821671
2025,12,C,val_global_th_macro_f1,1100,0.08325832583258326,0.5606060606060606,0.0686456400742115,0.12231404958677686,0.4727272727272727,0.2508748654717564,0.0,0.06,-0.223089802821671
2025,12,C,val_isotonic_calib_0.2,1100,0.7179569547060713,0.4670846394984326,0.8293135435992579,0.5975935828877005,0.42818181818181816,0.18546558920055678,0.0,0.87,-0.1408723716129181
2025,12,C,val_isotonic_then_perphase_macro_f1,1100,0.6821882123086942,0.45792349726775955,0.7773654916512059,0.5763411279229711,0.41363636363636364,0.18481291013409423,0.0,0.8318181818181818,-0.1408723716129181
2025,12,C,val_perphase_th_accuracy,1100,0.6640497219496239,0.4506104328523862,0.7532467532467533,0.5638888888888889,0.33,0.1458806443094798,0.0410958904109589,0.56,-0.223089802821671
2025,12,C,val_perphase_th_macro_f1,1100,0.24222850222042794,0.37383177570093457,0.22263450834879406,0.27906976744186046,0.31272727272727274,0.1814497271631179,0.0410958904109589,0.03090909090909091,-0.223089802821671
2025,12,C,val_shift_calib_0.2,1100,0.6423553027768485,0.460984393757503,0.712430426716141,0.5597667638483965,0.42727272727272725,0.20781935336804783,0.0,0.7572727272727273,-0.252177596683302
2025,12,D,canonical_0.2,1100,0.7740788623141565,0.5106609808102346,0.8886827458256029,0.6486120514556534,0.4718181818181818,0.21875644207696684,0.0,0.850909090909091,-0.14307028255240462
2025,12,D,val_global_th_f2,1100,0.8256457564575646,0.48996350364963503,0.9962894248608535,0.6568807339449542,0.3709090909090909,0.1537300545773143,0.0684931506849315,0.8754545454545455,-0.14307028255240462
