area_id,target_ord,n_candidates,candidates,decision,winner_month_ord,winner_anl_id
1736,24296,1,2024-07:69455744,filled,24294,69455744.0
1736,24316,1,2026-04:87143416,no_covariate_row,-1,
1736,24317,1,2026-04:87143416,no_covariate_row,-1,
1738,24284,1,2023-08:59090932,filled,24283,59090932.0
1738,24289,1,2024-01:65024769,filled,24288,65024769.0
1738,24290,1,2024-01:65024769,filled,24288,65024769.0
1738,24316,1,2026-04:87143416,no_covariate_row,-1,
1738,24317,1,2026-04:87143416,no_covariate_row,-1,
1739,24271,1,2022-07:26601265,filled,24270,26601265.0
1739,24272,1,2022-07:26601265,filled,24270,26601265.0
1739,24277,1,2023-01:33607389,filled,24276,33607389.0
1739,24278,1,2023-01:33607389,filled,24276,33607389.0
1739,24316,1,2026-04:87143416,no_covariate_row,-1,
1739,24317,1,2026-04:87143416,no_covariate_row,-1,
1740,24271,1,2022-07:26601265,filled,24270,26601265.0
1740,24272,1,2022-07:26601265,filled,24270,26601265.0
1740,24274,1,2022-10:26777665,filled,24273,26777665.0
1740,24275,1,2022-10:26777665,filled,24273,26777665.0
1740,24316,1,2026-04:87143416,no_covariate_row,-1,
1740,24317,1,2026-04:87143416,no_covariate_row,-1,
1741,24271,1,2022-07:26601265,filled,24270,26601265.0
1741,24272,1,2022-07:26601265,filled,24270,26601265.0
1741,24274,1,2022-10:26777665,filled,24273,26777665.0
1741,24275,1,2022-10:26777665,filled,24273,26777665.0
1741,24277,1,2023-01:33607389,filled,24276,33607389.0
1741,24278,1,2023-01:33607389,filled,24276,33607389.0
1741,24316,1,2026-04:87143416,no_covariate_row,-1,
1741,24317,1,2026-04:87143416,no_covariate_row,-1,
1743,24271,1,2022-07:26601265,filled,24270,26601265.0
1743,24272,1,2022-07:26601265,filled,24270,26601265.0
1743,24274,1,2022-10:26777665,filled,24273,26777665.0
1743,24275,1,2022-10:26777665,filled,24273,26777665.0
1743,24277,1,2023-01:33607389,filled,24276,33607389.0
1743,24278,1,2023-01:33607389,filled,24276,33607389.0
1743,24316,1,2026-04:87143416,no_covariate_row,-1,
1743,24317,1,2026-04:87143416,no_covariate_row,-1,
1744,24284,1,2023-08:59090932,filled,24283,59090932.0
1744,24289,1,2024-01:65024769,filled,24288,65024769.0
1744,24290,1,2024-01:65024769,filled,24288,65024769.0
1744,24295,1,2024-07:69455744,filled,24294,69455744.0
1744,24296,1,2024-07:69455744,filled,24294,69455744.0
1744,24316,1,2026-04:87143416,no_covariate_row,-1,
1744,24317,1,2026-04:87143416,no_covariate_row,-1,
1746,24277,1,2023-01:33607389,filled,24276,33607389.0
1746,24278,1,2023-01:33607389,filled,24276,33607389.0
1746,24316,1,2026-04:87143416,no_covariate_row,-1,
1746,24317,1,2026-04:87143416,no_covariate_row,-1,
1747,24284,1,2023-08:59090932,filled,24283,59090932.0
1747,24289,1,2024-01:65024769,filled,24288,65024769.0
1747,24290,1,2024-01:65024769,filled,24288,65024769.0
1747,24295,1,2024-07:69455744,filled,24294,69455744.0
1747,24296,1,2024-07:69455744,filled,24294,69455744.0
1747,24316,1,2026-04:87143416,no_covariate_row,-1,
1747,24317,1,2026-04:87143416,no_covariate_row,-1,
1748,24284,1,2023-08:59090932,filled,24283,59090932.0
1748,24289,1,2024-01:65024769,filled,24288,65024769.0
1748,24290,1,2024-01:65024769,filled,24288,65024769.0
1748,24295,1,2024-07:69455744,filled,24294,69455744.0
1748,24296,1,2024-07:69455744,filled,24294,69455744.0
1748,24316,1,2026-04:87143416,no_covariate_row,-1,
1748,24317,1,2026-04:87143416,no_covariate_row,-1,
1749,24271,1,2022-07:26601265,filled,24270,26601265.0
1749,24272,1,2022-07:26601265,filled,24270,26601265.0
1749,24274,1,2022-10:26777665,filled,24273,26777665.0
1749,24275,1,2022-10:26777665,filled,24273,26777665.0
1749,24277,1,2023-01:33607389,filled,24276,33607389.0
1749,24278,1,2023-01:33607389,filled,24276,33607389.0
1749,24316,1,2026-04:87143416,no_covariate_row,-1,
1749,24317,1,2026-04:87143416,no_covariate_row,-1,
1750,24284,1,2023-08:59090932,filled,24283,59090932.0
1750,24289,1,2024-01:65024769,filled,24288,65024769.0
1750,24290,1,2024-01:65024769,filled,24288,65024769.0
1750,24295,1,2024-07:69455744,filled,24294,69455744.0
1750,24296,1,2024-07:69455744,filled,24294,69455744.0
1750,24316,1,2026-04:87143416,no_covariate_row,-1,
1750,24317,1,2026-04:87143416,no_covariate_row,-1,
1751,24271,1,2022-07:26601265,filled,24270,26601265.0
1751,24272,1,2022-07:26601265,filled,24270,26601265.0
1751,24274,1,2022-10:26777665,filled,24273,26777665.0
1751,24275,1,2022-10:26777665,filled,24273,26777665.0
1751,24277,1,2023-01:33607389,filled,24276,33607389.0
1751,24278,1,2023-01:33607389,filled,24276,33607389.0
1751,24316,1,2026-04:87143416,no_covariate_row,-1,
1751,24317,1,2026-04:87143416,no_covariate_row,-1,
1752,24316,1,2026-04:87143416,no_covariate_row,-1,
1752,24317,1,2026-04:87143416,no_covariate_row,-1,
1753,24271,1,2022-07:26601265,filled,24270,26601265.0
1753,24272,1,2022-07:26601265,filled,24270,26601265.0
1753,24274,1,2022-10:26777665,filled,24273,26777665.0
1753,24275,1,2022-10:26777665,filled,24273,26777665.0
1753,24277,1,2023-01:33607389,filled,24276,33607389.0
1753,24278,1,2023-01:33607389,filled,24276,33607389.0
1753,24316,1,2026-04:87143416,no_covariate_row,-1,
1753,24317,1,2026-04:87143416,no_covariate_row,-1,
1754,24284,1,2023-08:59090932,filled,24283,59090932.0
1754,24289,1,2024-01:65024769,filled,24288,65024769.0
1754,24290,1,2024-01:65024769,filled,24288,65024769.0
1754,24295,1,2024-07:69455744,filled,24294,69455744.0
1754,24296,1,2024-07:69455744,filled,24294,69455744.0
1754,24316,1,2026-04:87143416,no_covariate_row,-1,
1754,24317,1,2026-04:87143416,no_covariate_row,-1,
1755,24271,1,2022-07:26601265,filled,24270,26601265.0
1755,24272,1,2022-07:26601265,filled,24270,26601265.0
1755,24274,1,2022-10:26777665,filled,24273,26777665.0
1755,24275,1,2022-10:26777665,filled,24273,26777665.0
1755,24316,1,2026-04:87143416,no_covariate_row,-1,
1755,24317,1,2026-04:87143416,no_covariate_row,-1,
1756,24271,1,2022-07:26601265,filled,24270,26601265.0
1756,24272,1,2022-07:26601265,filled,24270,26601265.0
1756,24274,1,2022-10:26777665,filled,24273,26777665.0
1756,24275,1,2022-10:26777665,filled,24273,26777665.0
1756,24316,1,2026-04:87143416,no_covariate_row,-1,
1756,24317,1,2026-04:87143416,no_covariate_row,-1,
1757,24271,1,2022-07:26601265,filled,24270,26601265.0
1757,24272,1,2022-07:26601265,filled,24270,26601265.0
1757,24274,1,2022-10:26777665,filled,24273,26777665.0
1757,24275,1,2022-10:26777665,filled,24273,26777665.0
1757,24277,1,2023-01:33607389,filled,24276,33607389.0
1757,24278,1,2023-01:33607389,filled,24276,33607389.0
1757,24316,1,2026-04:87143416,no_covariate_row,-1,
1757,24317,1,2026-04:87143416,no_covariate_row,-1,
1758,24284,1,2023-08:59090932,filled,24283,59090932.0
1758,24289,1,2024-01:65024769,filled,24288,65024769.0
1758,24290,1,2024-01:65024769,filled,24288,65024769.0
1758,24295,1,2024-07:69455744,filled,24294,69455744.0
1758,24296,1,2024-07:69455744,filled,24294,69455744.0
1758,24316,1,2026-04:87143416,no_covariate_row,-1,
1758,24317,1,2026-04:87143416,no_covariate_row,-1,
1759,24277,1,2023-01:33607389,filled,24276,33607389.0
1759,24278,1,2023-01:33607389,filled,24276,33607389.0
1759,24316,1,2026-04:87143416,no_covariate_row,-1,
1759,24317,1,2026-04:87143416,no_covariate_row,-1,
1760,24284,1,2023-08:59090932,filled,24283,59090932.0
1760,24289,1,2024-01:65024769,filled,24288,65024769.0
1760,24290,1,2024-01:65024769,filled,24288,65024769.0
1760,24295,1,2024-07:69455744,filled,24294,69455744.0
1760,24296,1,2024-07:69455744,filled,24294,69455744.0
1760,24316,1,2026-04:87143416,no_covariate_row,-1,
1760,24317,1,2026-04:87143416,no_covariate_row,-1,
1762,24316,1,2026-04:87143416,no_covariate_row,-1,
1762,24317,1,2026-04:87143416,no_covariate_row,-1,
1763,24284,1,2023-08:59090932,filled,24283,59090932.0
1763,24289,1,2024-01:65024769,filled,24288,65024769.0
1763,24290,1,2024-01:65024769,filled,24288,65024769.0
1763,24295,1,2024-07:69455744,filled,24294,69455744.0
1763,24296,1,2024-07:69455744,filled,24294,69455744.0
1763,24316,1,2026-04:87143416,no_covariate_row,-1,
1763,24317,1,2026-04:87143416,no_covariate_row,-1,
1764,24271,1,2022-07:26601265,filled,24270,26601265.0
1764,24272,1,2022-07:26601265,filled,24270,26601265.0
1764,24274,1,2022-10:26777665,filled,24273,26777665.0
1764,24275,1,2022-10:26777665,filled,24273,26777665.0
1764,24277,1,2023-01:33607389,filled,24276,33607389.0
1764,24278,1,2023-01:33607389,filled,24276,33607389.0
1764,24316,1,2026-04:87143416,no_covariate_row,-1,
1764,24317,1,2026-04:87143416,no_covariate_row,-1,
1766,24316,1,2026-04:87143416,no_covariate_row,-1,
1766,24317,1,2026-04:87143416,no_covariate_row,-1,
1768,24316,1,2026-04:87143416,no_covariate_row,-1,
1768,24317,1,2026-04:87143416,no_covariate_row,-1,
1769,24316,1,2026-04:87143416,no_covariate_row,-1,
1769,24317,1,2026-04:87143416,no_covariate_row,-1,
1770,24284,1,2023-08:59090932,filled,24283,59090932.0
1770,24289,1,2024-01:65024769,filled,24288,65024769.0
1770,24290,1,2024-01:65024769,filled,24288,65024769.0
1770,24295,1,2024-07:69455744,filled,24294,69455744.0
1770,24296,1,2024-07:69455744,filled,24294,69455744.0
1770,24316,1,2026-04:87143416,no_covariate_row,-1,
1770,24317,1,2026-04:87143416,no_covariate_row,-1,
1771,24271,1,2022-07:26601265,filled,24270,26601265.0
1771,24272,1,2022-07:26601265,filled,24270,26601265.0
1771,24274,1,2022-10:26777665,filled,24273,26777665.0
1771,24275,1,2022-10:26777665,filled,24273,26777665.0
1771,24277,1,2023-01:33607389,filled,24276,33607389.0
1771,24278,1,2023-01:33607389,filled,24276,33607389.0
1771,24316,1,2026-04:87143416,no_covariate_row,-1,
1771,24317,1,2026-04:87143416,no_covariate_row,-1,
1772,24271,1,2022-07:26601265,filled,24270,26601265.0
1772,24272,1,2022-07:26601265,filled,24270,26601265.0
1772,24316,1,2026-04:87143416,no_covariate_row,-1,
1772,24317,1,2026-04:87143416,no_covariate_row,-1,
1781,24271,1,2022-07:26601265,filled,24270,26601265.0
1781,24272,1,2022-07:26601265,filled,24270,26601265.0
1781,24274,1,2022-10:26777665,filled,24273,26777665.0
1781,24275,1,2022-10:26777665,filled,24273,26777665.0
1781,24277,1,2023-01:33607389,filled,24276,33607389.0
1781,24278,1,2023-01:33607389,filled,24276,33607389.0
1781,24316,1,2026-04:87143416,no_covariate_row,-1,
1781,24317,1,2026-04:87143416,no_covariate_row,-1,
1782,24284,1,2023-08:59090932,filled,24283,59090932.0
1782,24289,1,2024-01:65024769,filled,24288,65024769.0
1782,24290,1,2024-01:65024769,filled,24288,65024769.0
1782,24295,1,2024-07:69455744,filled,24294,69455744.0
1782,24296,1,2024-07:69455744,filled,24294,69455744.0
1782,24316,1,2026-04:87143416,no_covariate_row,-1,
1782,24317,1,2026-04:87143416,no_covariate_row,-1,
1783,24316,1,2026-04:87143416,no_covariate_row,-1,
1783,24317,1,2026-04:87143416,no_covariate_row,-1,
1784,24271,1,2022-07:26601265,filled,24270,26601265.0
1784,24272,1,2022-07:26601265,filled,24270,26601265.0
1784,24274,1,2022-10:26777665,filled,24273,26777665.0
1784,24275,1,2022-10:26777665,filled,24273,26777665.0
1784,24277,1,2023-01:33607389,filled,24276,33607389.0
1784,24278,1,2023-01:33607389,filled,24276,33607389.0
1784,24316,1,2026-04:87143416,no_covariate_row,-1,
1784,24317,1,2026-04:87143416,no_covariate_row,-1,
1785,24284,1,2023-08:59090932,filled,24283,59090932.0
1785,24295,1,2024-07:69455744,filled,24294,69455744.0
1785,24296,1,2024-07:69455744,filled,24294,69455744.0
1785,24316,1,2026-04:87143416,no_covariate_row,-1,
1785,24317,1,2026-04:87143416,no_covariate_row,-1,
1786,24289,1,2024-01:65024769,filled,24288,65024769.0
1786,24290,1,2024-01:65024769,filled,24288,65024769.0
1786,24316,1,2026-04:87143416,no_covariate_row,-1,
1786,24317,1,2026-04:87143416,no_covariate_row,-1,
1788,24284,1,2023-08:59090932,filled,24283,59090932.0
1788,24289,1,2024-01:65024769,filled,24288,65024769.0
1788,24290,1,2024-01:65024769,filled,24288,65024769.0
1788,24295,1,2024-07:69455744,filled,24294,69455744.0
1788,24296,1,2024-07:69455744,filled,24294,69455744.0
1788,24316,1,2026-04:87143416,no_covariate_row,-1,
1788,24317,1,2026-04:87143416,no_covariate_row,-1,
1789,24271,1,2022-07:26601265,filled,24270,26601265.0
1789,24272,1,2022-07:26601265,filled,24270,26601265.0
1789,24274,1,2022-10:26777665,filled,24273,26777665.0
1789,24275,1,2022-10:26777665,filled,24273,26777665.0
1789,24277,1,2023-01:33607389,filled,24276,33607389.0
1789,24278,1,2023-01:33607389,filled,24276,33607389.0
1789,24316,1,2026-04:87143416,no_covariate_row,-1,
1789,24317,1,2026-04:87143416,no_covariate_row,-1,
1799,24284,1,2023-08:59090932,filled,24283,59090932.0
1799,24289,1,2024-01:65024769,filled,24288,65024769.0
1799,24290,1,2024-01:65024769,filled,24288,65024769.0
1799,24295,1,2024-07:69455744,filled,24294,69455744.0
1799,24296,1,2024-07:69455744,filled,24294,69455744.0
1799,24316,1,2026-04:87143416,no_covariate_row,-1,
1799,24317,1,2026-04:87143416,no_covariate_row,-1,
1800,24271,1,2022-07:26601265,filled,24270,26601265.0
1800,24272,1,2022-07:26601265,filled,24270,26601265.0
1800,24274,1,2022-10:26777665,filled,24273,26777665.0
1800,24275,1,2022-10:26777665,filled,24273,26777665.0
1800,24277,1,2023-01:33607389,filled,24276,33607389.0
1800,24278,1,2023-01:33607389,filled,24276,33607389.0
1800,24316,1,2026-04:87143416,no_covariate_row,-1,
1800,24317,1,2026-04:87143416,no_covariate_row,-1,
1806,24284,1,2023-08:59090932,filled,24283,59090932.0
1806,24289,1,2024-01:65024769,filled,24288,65024769.0
1806,24290,1,2024-01:65024769,filled,24288,65024769.0
1806,24295,1,2024-07:69455744,filled,24294,69455744.0
1806,24296,1,2024-07:69455744,filled,24294,69455744.0
1806,24316,1,2026-04:87143416,no_covariate_row,-1,
1806,24317,1,2026-04:87143416,no_covariate_row,-1,
1807,24271,1,2022-07:26601265,filled,24270,26601265.0
1807,24272,1,2022-07:26601265,filled,24270,26601265.0
1807,24274,1,2022-10:26777665,filled,24273,26777665.0
1807,24275,1,2022-10:26777665,filled,24273,26777665.0
1807,24277,1,2023-01:33607389,filled,24276,33607389.0
1807,24278,1,2023-01:33607389,filled,24276,33607389.0
1807,24316,1,2026-04:87143416,no_covariate_row,-1,
1807,24317,1,2026-04:87143416,no_covariate_row,-1,
1808,24289,1,2024-01:65024769,filled,24288,65024769.0
1808,24290,1,2024-01:65024769,filled,24288,65024769.0
1808,24316,1,2026-04:87143416,no_covariate_row,-1,
1808,24317,1,2026-04:87143416,no_covariate_row,-1,
1809,24284,1,2023-08:59090932,filled,24283,59090932.0
1809,24289,1,2024-01:65024769,filled,24288,65024769.0
1809,24290,1,2024-01:65024769,filled,24288,65024769.0
1809,24295,1,2024-07:69455744,filled,24294,69455744.0
1809,24296,1,2024-07:69455744,filled,24294,69455744.0
1809,24316,1,2026-04:87143416,no_covariate_row,-1,
1809,24317,1,2026-04:87143416,no_covariate_row,-1,
1810,24271,1,2022-07:26601265,filled,24270,26601265.0
1810,24272,1,2022-07:26601265,filled,24270,26601265.0
1810,24274,1,2022-10:26777665,filled,24273,26777665.0
1810,24275,1,2022-10:26777665,filled,24273,26777665.0
1810,24277,1,2023-01:33607389,filled,24276,33607389.0
1810,24278,1,2023-01:33607389,filled,24276,33607389.0
1810,24316,1,2026-04:87143416,no_covariate_row,-1,
1810,24317,1,2026-04:87143416,no_covariate_row,-1,
1811,24271,1,2022-07:26601265,filled,24270,26601265.0
1811,24272,1,2022-07:26601265,filled,24270,26601265.0
1811,24316,1,2026-04:87143416,no_covariate_row,-1,
1811,24317,1,2026-04:87143416,no_covariate_row,-1,
1812,24271,1,2022-07:26601265,filled,24270,26601265.0
1812,24272,1,2022-07:26601265,filled,24270,26601265.0
1812,24274,1,2022-10:26777665,filled,24273,26777665.0
1812,24275,1,2022-10:26777665,filled,24273,26777665.0
1812,24277,1,2023-01:33607389,filled,24276,33607389.0
1812,24278,1,2023-01:33607389,filled,24276,33607389.0
1812,24316,1,2026-04:87143416,no_covariate_row,-1,
1812,24317,1,2026-04:87143416,no_covariate_row,-1,
1813,24284,1,2023-08:59090932,filled,24283,59090932.0
1813,24289,1,2024-01:65024769,filled,24288,65024769.0
1813,24290,1,2024-01:65024769,filled,24288,65024769.0
1813,24295,1,2024-07:69455744,filled,24294,69455744.0
1813,24296,1,2024-07:69455744,filled,24294,69455744.0
1813,24316,1,2026-04:87143416,no_covariate_row,-1,
1813,24317,1,2026-04:87143416,no_covariate_row,-1,
1814,24316,1,2026-04:87143416,no_covariate_row,-1,
1814,24317,1,2026-04:87143416,no_covariate_row,-1,
1815,24271,1,2022-07:26601265,filled,24270,26601265.0
1815,24272,1,2022-07:26601265,filled,24270,26601265.0
1815,24316,1,2026-04:87143416,no_covariate_row,-1,
1815,24317,1,2026-04:87143416,no_covariate_row,-1,
1816,24284,1,2023-08:59090932,filled,24283,59090932.0
1816,24289,1,2024-01:65024769,filled,24288,65024769.0
1816,24290,1,2024-01:65024769,filled,24288,65024769.0
1816,24316,1,2026-04:87143416,no_covariate_row,-1,
1816,24317,1,2026-04:87143416,no_covariate_row,-1,
1817,24271,1,2022-07:26601265,filled,24270,26601265.0
1817,24272,1,2022-07:26601265,filled,24270,26601265.0
1817,24274,1,2022-10:26777665,filled,24273,26777665.0
1817,24275,1,2022-10:26777665,filled,24273,26777665.0
1817,24277,1,2023-01:33607389,filled,24276,33607389.0
1817,24278,1,2023-01:33607389,filled,24276,33607389.0
1817,24316,1,2026-04:87143416,no_covariate_row,-1,
1817,24317,1,2026-04:87143416,no_covariate_row,-1,
1818,24295,1,2024-07:69455744,filled,24294,69455744.0
1818,24296,1,2024-07:69455744,filled,24294,69455744.0
1818,24316,1,2026-04:87143416,no_covariate_row,-1,
1818,24317,1,2026-04:87143416,no_covariate_row,-1,
1819,24284,1,2023-08:59090932,filled,24283,59090932.0
1819,24289,1,2024-01:65024769,filled,24288,65024769.0
1819,24290,1,2024-01:65024769,filled,24288,65024769.0
1819,24295,1,2024-07:69455744,filled,24294,69455744.0
1819,24296,1,2024-07:69455744,filled,24294,69455744.0
1819,24316,1,2026-04:87143416,no_covariate_row,-1,
1819,24317,1,2026-04:87143416,no_covariate_row,-1,
1820,24316,1,2026-04:87143416,no_covariate_row,-1,
1820,24317,1,2026-04:87143416,no_covariate_row,-1,
1821,24271,1,2022-07:26601265,filled,24270,26601265.0
1821,24272,1,2022-07:26601265,filled,24270,26601265.0
1821,24274,1,2022-10:26777665,filled,24273,26777665.0
1821,24275,1,2022-10:26777665,filled,24273,26777665.0
1821,24277,1,2023-01:33607389,filled,24276,33607389.0
1821,24278,1,2023-01:33607389,filled,24276,33607389.0
1821,24316,1,2026-04:87143416,no_covariate_row,-1,
1821,24317,1,2026-04:87143416,no_covariate_row,-1,
1822,24271,1,2022-07:26601265,filled,24270,26601265.0
1822,24272,1,2022-07:26601265,filled,24270,26601265.0
1822,24274,1,2022-10:26777665,filled,24273,26777665.0
1822,24275,1,2022-10:26777665,filled,24273,26777665.0
1822,24277,1,2023-01:33607389,filled,24276,33607389.0
1822,24278,1,2023-01:33607389,filled,24276,33607389.0
1822,24316,1,2026-04:87143416,no_covariate_row,-1,
1822,24317,1,2026-04:87143416,no_covariate_row,-1,
1823,24284,1,2023-08:59090932,filled,24283,59090932.0
1823,24295,1,2024-07:69455744,filled,24294,69455744.0
1823,24296,1,2024-07:69455744,filled,24294,69455744.0
1823,24316,1,2026-04:87143416,no_covariate_row,-1,
1823,24317,1,2026-04:87143416,no_covariate_row,-1,
1826,24271,1,2022-07:26601265,filled,24270,26601265.0
1826,24272,1,2022-07:26601265,filled,24270,26601265.0
1826,24274,1,2022-10:26777665,filled,24273,26777665.0
1826,24275,1,2022-10:26777665,filled,24273,26777665.0
1826,24277,1,2023-01:33607389,filled,24276,33607389.0
1826,24278,1,2023-01:33607389,filled,24276,33607389.0
1826,24316,1,2026-04:87143416,no_covariate_row,-1,
1826,24317,1,2026-04:87143416,no_covariate_row,-1,
1827,24284,1,2023-08:59090932,filled,24283,59090932.0
1827,24289,1,2024-01:65024769,filled,24288,65024769.0
1827,24290,1,2024-01:65024769,filled,24288,65024769.0
1827,24295,1,2024-07:69455744,filled,24294,69455744.0
1827,24296,1,2024-07:69455744,filled,24294,69455744.0
1827,24316,1,2026-04:87143416,no_covariate_row,-1,
1827,24317,1,2026-04:87143416,no_covariate_row,-1,
1828,24271,1,2022-07:26601265,filled,24270,26601265.0
